,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total
3279,315287.0,,,,274,2016,,49526847.0,49398318.0,10457247.0,40327.0,-9.0,40336.0,58485095.0,27524168.0,30960927.0,,,1934102.0,4912.08,0.0,916.0,49249990.0,1463438692.0,1512688682.0,3868204.0,43542984.0,7912144.0,55323332.0
3280,239434.0,,,,274,2017,,53720855.0,53558157.0,11383481.0,70911.0,,70911.0,62364172.0,25003365.0,37360807.0,,,2324542.0,4989.6,0.0,490.0,54877064.0,2252168450.0,2307045514.0,4649084.0,41502430.0,7897256.0,54048770.0
3281,0.0,,,,274,2021,,45973682.0,45709288.0,11070741.0,48217.0,1109.0,47108.0,70292043.0,26111961.0,44180082.0,,34660.0,1309456.0,2471.38,0.0,246.0,26995360.0,1132875505.0,1159870865.0,0.0,0.0,0.0,0.0
3282,45113641.0,3785866.0,103898.0,33782362.0,275,1994,,540895725.0,528637416.0,72377438.0,116884028.0,83217656.0,33666372.0,47026127.0,14143168.0,32882959.0,1082802.0,6139714.0,766942.0,31180.92,1194.23,306.0,401518069.0,2322687967.0,2724206036.0,0.0,0.0,0.0,0.0
3283,41505399.0,4095169.0,95244.0,33009615.0,275,1995,,275500917.0,264380780.0,65003501.0,125062321.0,91886567.0,33175754.0,44099532.0,12689167.0,31410365.0,-822317.0,8518701.0,624632.0,17458.36,658.98,106.0,174135204.0,1035469452.0,1209604656.0,0.0,0.0,0.0,0.0
3284,42659439.0,3757433.0,78338.0,33392390.0,275,1996,,296429150.0,286066541.0,70238392.0,116126605.0,79463677.0,36662928.0,45264067.0,12066845.0,33197222.0,835328.0,10989414.0,695844.0,17458.36,658.98,106.0,155991676.0,977489202.0,1133480878.0,0.0,0.0,0.0,0.0
3285,40557184.0,3335475.0,85901.0,33390041.0,275,1997,,281013711.0,269532875.0,68692829.0,122808009.0,86862448.0,35945561.0,47877386.0,14508168.0,33369218.0,2642521.0,8152575.0,815145.0,17458.36,658.98,106.0,156665036.0,989276562.0,1145941598.0,0.0,0.0,0.0,0.0
3286,39153748.0,2634141.0,88075.0,32855103.0,275,1998,,687543892.0,676425323.0,89147320.0,190121351.0,153817029.0,36304322.0,54137540.0,21552047.0,32585493.0,3032659.0,7796126.0,702801.0,17458.36,658.98,106.0,156665036.0,989276562.0,1145941598.0,0.0,0.0,0.0,0.0
3287,37142889.0,1638363.0,82271.0,33756106.0,275,1999,,689979029.0,679869189.0,76808505.0,125537982.0,89615951.0,35922031.0,49098268.0,14724798.0,34373470.0,3035381.0,7942501.0,788504.0,17904.04,749.2,106.0,177961092.0,1109646212.0,1287607304.0,0.0,0.0,0.0,0.0
3288,34818148.0,2422985.0,100960.0,30277229.0,275,2000,,688333616.0,678191513.0,80787172.0,113227065.0,72971678.0,40255387.0,59795807.0,20972070.0,38823737.0,2941081.0,8170181.0,721798.0,17863.88,709.12,102.0,176160814.0,1115916154.0,1292076968.0,0.0,0.0,0.0,0.0
3289,37238197.0,1100662.0,113880.0,29955210.0,275,2001,,742151461.0,731534373.0,95619268.0,130213565.0,90454901.0,39758664.0,93767486.0,18723271.0,75044215.0,2861223.0,9019762.0,809838.0,17921.64,709.12,104.0,176860814.0,1189325930.0,1366186744.0,0.0,0.0,0.0,0.0
3290,34034216.0,1236451.0,104416.0,28395569.0,275,2002,,397153666.0,386795160.0,90299971.0,149473528.0,106889440.0,42584088.0,40445751.0,16465594.0,23980157.0,3283150.0,9343429.0,907138.0,17373.84,988.04,102.0,176218750.0,1204302496.0,1380521246.0,0.0,0.0,0.0,0.0
3291,32257940.0,1735958.0,76323.0,26332532.0,275,2003,,314942699.0,303752006.0,57347943.0,152491570.0,102580236.0,49911334.0,46962795.0,20223585.0,26739210.0,3420496.0,9361311.0,790020.0,17373.84,988.44,104.0,176752410.0,1208930558.0,1385682968.0,0.0,0.0,0.0,0.0
3292,28438510.0,500870.0,60528.0,24801331.0,275,2004,5436789.0,243404675.0,237972061.0,46999764.0,161353978.0,87047860.0,74306118.0,48173698.0,19028180.0,29145518.0,4217345.0,6660356.0,1619934.0,17373.84,988.44,104.0,176752410.0,1208930558.0,1385682968.0,0.0,0.0,0.0,0.0
3293,25018614.0,712425.0,66873.0,23440144.0,275,2005,7905337.0,256265579.0,255443957.0,47690131.0,159306313.0,82876946.0,76429367.0,44137494.0,15536272.0,28601222.0,5221653.0,-834077.0,2141130.0,17373.84,988.44,104.0,176772700.0,1211295634.0,1388068334.0,4468852.0,16541284.0,17896088.0,38906224.0
3294,22508689.0,342704.0,26741.0,21574934.0,275,2006,10031860.0,265563570.0,262626455.0,44991704.0,185255500.0,102241268.0,83014232.0,57747735.0,25285946.0,32461789.0,4830272.0,5431538.0,1508546.0,20371.58,818.18,82.0,179105422.0,1568008686.0,1747114108.0,3170682.0,32251976.0,18387592.0,53810250.0
3295,22321238.0,831203.0,39853.0,20982608.0,275,2007,9944792.0,238615821.0,235240909.0,44116932.0,216671911.0,124016049.0,92655862.0,67505717.0,32043445.0,35462272.0,5569877.0,10035513.0,2284354.0,20371.58,818.1800000000001,82.0,179127806.0,1631007354.0,1810135160.0,4681644.0,42648368.0,18701014.0,66031026.0
3296,21478084.0,1231902.0,229720.0,19523298.0,275,2008,10285085.0,279347320.0,276792193.0,49185733.0,237789200.0,141024625.0,96764575.0,72253675.0,35135151.0,37118524.0,6167603.0,6479842.0,2846043.0,20371.58,818.1800000000001,82.0,180211528.0,1738870840.0,1919082368.0,5792566.0,43936554.0,17235786.0,66964906.0
3297,19858666.0,1030397.0,22353.0,18298135.0,275,2009,12221738.0,329387002.0,326850612.0,62604340.0,236197742.0,121768630.0,114429112.0,75760095.0,35530921.0,40229174.0,5628264.0,9192041.0,2974095.0,20343.18,818.1800000000001,82.0,250466238.0,2467200094.0,2717666332.0,0.0,0.0,0.0,0.0
3298,20603804.0,1256270.0,22010.0,18822435.0,275,2010,12784898.0,374244961.0,371832590.0,68430075.0,238218707.0,126335687.0,111883020.0,93572040.0,35706975.0,57865065.0,5633218.0,9829323.0,3856268.0,20290.52,818.1800000000001,82.0,255065292.0,3049857782.0,3304923074.0,7767746.0,44570126.0,20069018.0,72406890.0
3299,19613873.0,1019926.0,22010.0,18042486.0,275,2011,11441447.0,485894611.0,483597905.0,60524181.0,250519848.0,152321766.0,98198082.0,73534855.0,34186765.0,39348090.0,5613627.0,12526027.0,4751287.0,20197.14,741.74,76.0,179422794.0,2123733390.0,2303156184.0,9558316.0,45861860.0,21549224.0,76969400.0
3300,18601786.0,485902.0,22010.0,17568240.0,275,2012,7954277.0,498547761.0,496152325.0,46507126.0,219930604.0,122584666.0,97345938.0,90496134.0,37621257.0,52874877.0,5672064.0,9787537.0,5308451.0,20237.64,741.74,76.0,179443082.0,2136793468.0,2316236550.0,10724970.0,54281150.0,21796498.0,86802618.0
3301,17148742.0,778601.0,21349.0,15843564.0,275,2013,11562484.0,479780903.0,476222299.0,62783057.0,277222157.0,172248187.0,104973970.0,117333940.0,37625934.0,79708006.0,3506491.0,10037393.0,3672537.0,21153.36,722.78,90.0,176487250.0,2448065890.0,2624553140.0,6419502.0,49856000.0,24176094.0,80451596.0
3302,14156921.0,515065.0,21378.0,13152596.0,275,2014,8933753.0,397932000.0,394141880.0,54026932.0,257711084.0,152860244.0,104850840.0,119553257.0,50039542.0,69513715.0,5558979.0,11178274.0,4083642.0,21164.22,722.78,94.0,178558442.0,2724060706.0,2902619148.0,9252302.0,83423830.0,21982862.0,114658994.0
3303,13874985.0,389575.0,21378.0,13036719.0,275,2015,8824097.0,365358981.0,363159898.0,75269286.0,218069295.0,124407712.0,93661583.0,103642693.0,46922046.0,56720647.0,3275540.0,12390545.0,1798158.0,21164.22,722.78,94.0,178558442.0,2724060706.0,2902619148.0,0.0,0.0,0.0,0.0
3304,14164331.0,548722.0,14795.0,13313940.0,275,2016,9710456.0,370610952.0,368431697.0,74823315.0,239048998.0,137156683.0,101892315.0,72612371.0,37413767.0,35198604.0,8760173.0,8384048.0,3102976.0,21164.22,722.78,94.0,178558442.0,2724060706.0,2902619148.0,0.0,0.0,0.0,0.0
3305,14055961.0,849344.0,15960.0,13184751.0,275,2017,9110486.0,371233319.0,367947181.0,70886299.0,289260845.0,172964410.0,116296435.0,81743435.0,43940351.0,37803084.0,6423330.0,18580933.0,2422462.0,21164.22,722.78,94.0,178558442.0,2724060706.0,2902619148.0,0.0,0.0,0.0,0.0
3306,14817436.0,526223.0,17328.0,14267670.0,275,2018,9218672.0,327801568.0,325577860.0,70114598.0,323149609.0,219926906.0,103222703.0,81040160.0,50536910.0,30503250.0,6932735.0,11385825.0,1910038.0,11530.06,0.0,766.0,68595590.0,778808396.0,847403988.0,0.0,0.0,0.0,0.0
3307,14584611.0,423532.0,36999.0,14118255.0,275,2019,9018931.0,298496426.0,296079692.0,69415676.0,340871714.0,232098740.0,108772974.0,88357986.0,48756421.0,39601565.0,6430297.0,15036543.0,2507084.0,11529.399999999998,0.0,750.0,70162820.0,955649000.0,1025811818.0,0.0,0.0,0.0,0.0
3308,15134738.0,566843.0,36999.0,14525014.0,275,2020,7738482.0,305839002.0,302972205.0,71508061.0,422406847.0,307318953.0,115087894.0,103988685.0,59384704.0,44603981.0,9116123.0,14866062.0,2974755.0,5783.499999999999,0.0,393.0,35081410.0,482080137.0,517161548.0,0.0,0.0,0.0,0.0
3309,16469862.0,1241897.0,52897.0,15169061.0,275,2021,9235917.0,327873371.0,324883404.0,75636305.0,435900209.0,308791933.0,127108276.0,99285990.0,56925197.0,42360793.0,10703716.0,14832708.0,1365660.0,5775.57,0.0,409.0,35433384.0,453430813.0,488864197.0,0.0,0.0,0.0,0.0
3310,720382.0,39312.0,823.0,680247.0,276,1994,,4467278.0,4354613.0,666720.0,3181554.0,1646637.0,1534917.0,,,,17057.0,363208.0,,,,,,,,,,,
3311,724383.0,40512.0,847.0,683024.0,276,1995,,4307923.0,4255392.0,736889.0,2666129.0,1396531.0,1269598.0,,,,52865.0,170011.0,,,,,,,,,,,
3312,733657.0,33282.0,806.0,699569.0,276,1996,,4262596.0,4124947.0,849033.0,3429468.0,2122502.0,1306966.0,19774.0,,19774.0,30419.0,215712.0,,,,,,,,,,,
3313,732536.0,37733.0,924.0,693879.0,276,1997,,4010423.0,3878873.0,729837.0,3092202.0,1681513.0,1410689.0,80925.0,,80925.0,59303.0,195310.0,,,,,,,,,,,
3314,730460.0,11147.0,861.0,718452.0,276,1998,,3880110.0,3798959.0,736890.0,2996878.0,1337970.0,1658908.0,2253916.0,,2253916.0,41501.0,192703.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,729192.0,-25755.0,819.0,754128.0,276,1999,,3599745.0,3489755.0,706988.0,3737333.0,1886344.0,1850989.0,4893256.0,,4893256.0,92751.0,213116.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,784683.0,23763.0,745.0,760175.0,276,2000,,3996559.0,3841395.0,866569.0,3910204.0,2040640.0,1869564.0,4956700.0,8807.0,4947893.0,103579.0,189594.0,11.0,,,,,,,,,,
3317,793086.0,-128.0,804.0,792410.0,276,2001,,3780174.0,3596041.0,805457.0,3821114.0,1713302.0,2107812.0,5272759.0,12874.0,5259885.0,100013.0,162477.0,,,,,,,,,,,
3318,746980.0,-62143.0,722.0,808401.0,276,2002,,4416494.0,4290863.0,830252.0,3369652.0,1615955.0,1753697.0,5590154.0,16251.0,5573903.0,86001.0,206411.0,207.0,,,,,,,,,,
3319,720620.0,-113692.0,722.0,833590.0,276,2003,4.0,6082432.0,5965288.0,770831.0,3572621.0,1906768.0,1665853.0,5442599.0,16438.0,5426161.0,52346.0,218301.0,220.0,,,,,,,,,,
3320,798431.0,-66802.0,6081.0,859152.0,276,2004,1558.0,4159518.0,4061781.0,676706.0,4008446.0,2261277.0,1747169.0,5620249.0,12246.0,5608003.0,64163.0,173635.0,609.0,,,,,,,,,,
3321,807173.0,-4114.0,7213.0,804074.0,276,2005,23683.0,3426688.0,3348843.0,690784.0,2949333.0,1610041.0,1339292.0,6565444.0,4007.0,6561437.0,71605.0,318151.0,,,,,,,,,,,
3322,761627.0,5462.0,6956.0,749209.0,276,2006,34436.0,4119531.0,4046739.0,715826.0,4320534.0,2766963.0,1553571.0,7010003.0,43914.0,6966089.0,162279.0,209348.0,2644.0,,,,,,,,,,
3323,692395.0,32040.0,736.0,659619.0,276,2007,31698.0,3945491.0,3889030.0,793088.0,6034976.0,4217741.0,1817235.0,7445437.0,-4203.0,7449640.0,174857.0,283936.0,1807.0,,,,,,,,,,
3324,657874.0,17659.0,744.0,639471.0,276,2008,38045.0,4703961.0,4645166.0,857864.0,5594883.0,3160436.0,2434447.0,10996092.0,23695.0,10972397.0,94505.0,464049.0,455.0,,,,,,,,,,
3325,636564.0,35803.0,823.0,599938.0,276,2009,59646.0,5864812.0,5801624.0,1255970.0,5940171.0,3237635.0,2702536.0,12304617.0,72539.0,12232078.0,141979.0,425853.0,3537.0,,,,,,,,,,
3326,655341.0,50156.0,756.0,604429.0,276,2010,130568.0,6965547.0,6917605.0,1385724.0,3592815.0,1488740.0,2104075.0,13321842.0,16540.0,13305302.0,110025.0,287717.0,877.0,,,,,,,,,,
3327,661667.0,60126.0,778.0,600763.0,276,2011,78072.0,7148600.0,7112731.0,1851112.0,5816073.0,3281099.0,2534974.0,14587105.0,10185.0,14576920.0,113160.0,377568.0,1556.0,,,,,,,,,,
3328,615897.0,50516.0,710.0,564671.0,276,2012,807602.0,12137897.0,12123319.0,2464461.0,5319667.0,3556707.0,1762960.0,15622966.0,11265.0,15611701.0,89470.0,-291326.0,-41910.0,,,,,,,,,,
3329,600607.0,47611.0,723.0,552273.0,276,2013,735267.0,9543950.0,9543950.0,1834082.0,5879376.0,2268681.0,3610695.0,16963671.0,536.0,16963135.0,126098.0,1616617.0,1210.0,,,,,,,,,,
3330,573253.0,31680.0,644.0,540929.0,276,2014,905995.0,8352099.0,8312578.0,2008745.0,7729352.0,2080678.0,5648674.0,19771278.0,,19771278.0,67420.0,2152773.0,4495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,504970.0,9660.0,569.0,493255.0,276,2015,626072.0,7132684.0,7061791.0,2508746.0,7022450.0,3205784.0,3816666.0,19673205.0,19343.0,19653862.0,83922.0,478090.0,5687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,459503.0,19764.0,508.0,438113.0,276,2016,765031.0,7885948.0,7843850.0,2729524.0,7443123.0,3382780.0,4060343.0,20904025.0,13884.0,20890141.0,119989.0,530319.0,11493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,446719.0,23560.0,541.0,421595.0,276,2017,769356.0,6695494.0,6693546.0,2579108.0,6901595.0,2547606.0,4353989.0,21753811.0,5715.0,21748096.0,219934.0,656029.0,234.0,,,,,,,,,,
3334,479983.0,30099.0,570.0,448297.0,276,2018,558385.0,7069200.0,7069200.0,2957157.0,8567152.0,3787365.0,4779787.0,22354874.0,4103.0,22350771.0,87249.0,712491.0,822.0,,,,,,,,,,
3335,463065.0,27113.0,421.0,434587.0,276,2019,280622.0,3648015.0,3648015.0,2759425.0,7460102.0,3573702.0,3886400.0,22122209.0,,22122209.0,56320.0,744316.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,473869.0,26652.0,370.0,445902.0,276,2020,247677.0,4229363.0,4229363.0,2906055.0,7184175.0,3580477.0,3603698.0,25405283.0,,25405283.0,1255.0,588943.0,3012.0,,,,,,,,,,
3337,932222.0,29749.0,415.0,901091.0,276,2021,180680.0,3670276.0,3670276.0,2883082.0,9619289.0,5265409.0,4353880.0,26880715.0,,26880715.0,3397.0,894444.0,2388.0,,,,,,,,,,
3338,16459138.0,714719.0,19085.0,15715749.0,277,1994,,67619422.0,65747445.0,9372317.0,73285241.0,33209820.0,40075421.0,1285487.0,420379.0,865108.0,1874268.0,6964220.0,35436.0,150.2,0.0,4.0,1430998.0,9955984.0,11386982.0,156282.0,304720.0,25814.0,486816.0
3339,16597699.0,713143.0,17465.0,15856455.0,277,1995,,71089674.0,69767998.0,10486131.0,60410815.0,27977760.0,32433055.0,418922.0,226050.0,192872.0,1581269.0,4092298.0,25176.0,149.4,0.0,4.0,1431344.0,9954876.0,11386220.0,53524.0,218534.0,9918.0,281976.0
3340,16761055.0,718582.0,21004.0,16009209.0,277,1996,,73982051.0,72740741.0,11247793.0,65270074.0,29723668.0,35546406.0,642501.0,136816.0,505685.0,1825360.0,4755913.0,7832.0,154.12,0.0,2.0,1430998.0,9189958.0,10620956.0,18222.0,35948.0,8142.0,62312.0
3341,16811788.0,635763.0,22824.0,16141173.0,277,1997,,74522378.0,73138215.0,10869435.0,72710540.0,35181069.0,37529471.0,1853856.0,340374.0,1513482.0,1907606.0,4349689.0,14368.0,154.12,0.0,2.0,1430998.0,10444622.0,11875620.0,28736.0,377656.0,6598.0,412990.0
3342,16626120.0,4724.0,19739.0,16590946.0,277,1998,,81877818.0,80726739.0,11054375.0,71519791.0,32162301.0,39357490.0,78281710.0,208599.0,78073111.0,1924701.0,4793867.0,11980.0,0.0,0.0,0.0,0.0,0.0,0.0,23960.0,215396.0,4416.0,243772.0
3343,15712565.0,21025.0,25057.0,15657428.0,277,1999,,95043383.0,92964875.0,13282250.0,70173588.0,32389804.0,37783784.0,106509749.0,129366.0,106380383.0,1897644.0,4816841.0,14392.0,0.0,0.0,0.0,0.0,0.0,0.0,28784.0,65306.0,4416.0,98506.0
3344,18260532.0,931671.0,21963.0,17297637.0,277,2000,,93957951.0,91024092.0,14746501.0,87886326.0,38964367.0,48921959.0,120305303.0,417853.0,119887450.0,2726207.0,6683046.0,32358.0,0.0,0.0,0.0,0.0,0.0,0.0,66130.0,495114.0,4416.0,565660.0
3345,19225587.0,-196050.0,22380.0,19388738.0,277,2001,,95255544.0,92783909.0,14579231.0,93759981.0,37607453.0,56152528.0,125764939.0,719626.0,125045313.0,3030666.0,5830231.0,45413.0,330.88,0.0,0.0,1892122.0,28192702.0,30084824.0,90648.0,1139830.0,4416.0,1234894.0
3346,16997506.0,50065.0,21613.0,16915902.0,277,2002,,97920796.0,95429409.0,16037404.0,98014183.0,43877127.0,54137056.0,139775947.0,558862.0,139217085.0,3191373.0,6844229.0,48503.0,330.88,0.0,0.0,1897938.0,35997680.0,37895618.0,97066.0,832078.0,4416.0,933560.0
3347,17356371.0,163852.0,22351.0,17158744.0,277,2003,1250721.0,184541400.0,182013271.0,17899405.0,98857742.0,46384411.0,52473331.0,134351382.0,693559.0,133657823.0,3209570.0,6943835.0,46579.0,330.88,0.0,0.0,1897790.0,47414790.0,49312580.0,93158.0,1099094.0,4416.0,1196668.0
3348,15947646.0,166509.0,21314.0,15748688.0,277,2004,4655958.0,119498237.0,117384296.0,18095082.0,94757824.0,38278036.0,56479788.0,141399831.0,575587.0,140824244.0,3533690.0,6844985.0,93347.0,330.88,0.0,0.0,1897790.0,58642650.0,60540440.0,262124.0,742746.0,4708.0,1009578.0
3349,16694374.0,-12340.0,21471.0,16674206.0,277,2005,4550793.0,121405761.0,120038199.0,21606484.0,103587675.0,43422586.0,60165089.0,160900490.0,907687.0,159992803.0,4356568.0,8252920.0,50437.0,337.48,0.0,0.0,1897790.0,68116438.0,70014228.0,202814.0,1268512.0,23976.0,1495302.0
3350,13586011.0,458649.0,20768.0,13096803.0,277,2006,4864249.0,126797107.0,125387528.0,21061794.0,131950625.0,65794497.0,66156128.0,237866034.0,779117.0,237086917.0,4616409.0,8873586.0,68020.0,338.08,0.0,0.0,1897790.0,68185102.0,70082892.0,188462.0,182682.0,18346.0,389490.0
3351,13378007.0,803813.0,20594.0,12543633.0,277,2007,5028024.0,130092290.0,129269449.0,20061590.0,121423193.0,54774226.0,66648967.0,159501221.0,650919.0,158850302.0,4599372.0,8640713.0,63330.0,360.68,0.0,0.0,1897790.0,73625764.0,75523554.0,189462.0,531570.0,18874.0,739906.0
3352,12924131.0,720588.0,22047.0,12170914.0,277,2008,5218335.0,135873324.0,135164564.0,21903788.0,140313149.0,61555890.0,78757259.0,266426845.0,1050672.0,265376173.0,4691718.0,12687389.0,77218.0,360.78,0.0,0.0,1929046.0,78550846.0,80479892.0,217736.0,1470926.0,195516.0,1884178.0
3353,11861391.0,856316.0,22302.0,10973996.0,277,2009,6019187.0,164204489.0,163104702.0,26422280.0,142155664.0,51733925.0,90421739.0,295034833.0,1781755.0,293253078.0,5183480.0,11900909.0,96953.0,360.8,0.0,0.0,1929046.0,78550846.0,80479892.0,0.0,0.0,0.0,0.0
3354,12293350.0,777280.0,24751.0,11485675.0,277,2010,6314819.0,169627487.0,168816726.0,30646530.0,142530336.0,58918207.0,83612129.0,312124962.0,1046935.0,311078027.0,4217200.0,8726098.0,102186.0,369.24,0.0,0.0,1897788.0,80257596.0,82155384.0,259660.0,823680.0,958.0,1084298.0
3355,11606072.0,184678.0,24857.0,11390882.0,277,2011,5654826.0,189390763.0,187932889.0,29421875.0,131312828.0,49310604.0,82002224.0,333224639.0,826688.0,332397951.0,3508617.0,8312223.0,144527.0,287.72,0.0,0.0,1897788.0,80257596.0,82155384.0,0.0,0.0,0.0,0.0
3356,11334107.0,465895.0,23031.0,10839522.0,277,2012,4378978.0,228528828.0,227260357.0,40848256.0,133918596.0,64472011.0,69446585.0,348717908.0,1632487.0,347085421.0,2590832.0,7819502.0,100759.0,287.72,0.0,0.0,1929046.0,86551750.0,88480796.0,0.0,0.0,0.0,0.0
3357,11747630.0,641347.0,26146.0,11074554.0,277,2013,4167739.0,228949598.0,226776955.0,32323992.0,182206605.0,114834905.0,67371700.0,392635261.0,2154614.0,390480647.0,2151062.0,5528073.0,1046451.0,287.72,0.0,0.0,1929046.0,95533336.0,97462382.0,2166778.0,2282704.0,63008.0,4512490.0
3358,11526302.0,889500.0,27839.0,10602381.0,277,2014,3484800.0,266931938.0,265395723.0,41398027.0,154189326.0,70771794.0,83417532.0,424848953.0,2414349.0,422434604.0,1042601.0,10012707.0,244288.0,2281.76,0.0,92.0,1929046.0,114755802.0,116684848.0,550488.0,2774250.0,8934.0,3333672.0
3359,9104410.0,378060.0,27233.0,8696128.0,277,2015,4464074.0,273312913.0,272050109.0,39466686.0,152459008.0,82180899.0,70278109.0,440489767.0,2511307.0,437978460.0,1173555.0,6388553.0,219180.0,2281.76,0.0,92.0,1929046.0,114755802.0,116684848.0,498374.0,2821598.0,27890.0,3347862.0
3360,6804738.0,283863.0,34284.0,6482987.0,277,2016,6560116.0,294710361.0,293575275.0,44998206.0,167143732.0,97763871.0,69379861.0,447200613.0,911382.0,446289231.0,744479.0,7519279.0,697658.0,2280.38,0.0,92.0,1929046.0,116718280.0,118647326.0,1406788.0,239880.0,89084.0,1735752.0
3361,6829848.0,375255.0,26914.0,6423818.0,277,2017,5809971.0,289485495.0,288529047.0,43812581.0,158884320.0,83745485.0,75138835.0,478821654.0,2211474.0,476610180.0,2002104.0,12939218.0,1270278.0,310.42,0.0,80.0,709658.0,85745520.0,86455178.0,2540556.0,3390120.0,89950.0,6020626.0
3362,6939700.0,414191.0,32075.0,6490442.0,277,2018,5347416.0,274509820.0,273477761.0,54141035.0,157142173.0,101081529.0,56060644.0,485922758.0,2543181.0,483379577.0,2089827.0,5221635.0,573797.0,310.42,0.0,84.0,709658.0,87088326.0,87797984.0,1147594.0,3676052.0,198386.0,5022032.0
3363,6450191.0,191352.0,28643.0,6168684.0,277,2019,5571252.0,259643655.0,258731245.0,50703961.0,160761666.0,96238398.0,64523268.0,463235870.0,1634891.0,461600979.0,1850917.0,6243906.0,289400.0,310.56,0.0,84.0,586512.0,86851338.0,87437850.0,578800.0,2453302.0,135202.0,3167304.0
3364,6005780.0,379369.0,27869.0,5544027.0,277,2020,5272077.0,289286106.0,288085266.0,55152558.0,170907348.0,98073550.0,72833798.0,532723000.0,1484110.0,531238890.0,3718775.0,6451143.0,389513.0,311.1,0.0,94.0,1932728.0,169564752.0,171497480.0,779026.0,1855482.0,168286.0,2802794.0
3365,5783143.0,249484.0,27223.0,5503683.0,277,2021,3945067.0,315906788.0,314875689.0,55986062.0,174445503.0,93317019.0,81128484.0,583788264.0,2501458.0,581286806.0,6538805.0,6138511.0,458570.0,155.17,0.0,47.0,966364.0,85355370.0,86321734.0,458570.0,1862536.0,52690.0,2373796.0
3366,5010533.0,252346.0,10888.0,4746708.0,278,1994,,30325843.0,29383611.0,4448812.0,21444978.0,9584024.0,11860954.0,4274460.0,1039602.0,3234858.0,621761.0,1502250.0,56443.0,644.14,0.0,0.0,9468388.0,124389866.0,133858254.0,0.0,0.0,0.0,0.0
3367,5021690.0,249560.0,11400.0,4760142.0,278,1995,,31323314.0,30398253.0,4735325.0,18828848.0,8923254.0,9905594.0,4237595.0,567577.0,3670018.0,566380.0,755612.0,22780.0,658.7,0.0,0.0,9022860.0,126577772.0,135600632.0,45736.0,562804.0,21412.0,629952.0
3368,5030322.0,241245.0,10464.0,4778027.0,278,1996,,31867908.0,30568988.0,5067374.0,21302987.0,10386182.0,10916805.0,3718867.0,685885.0,3032982.0,651630.0,1555343.0,39069.0,647.1,0.0,0.0,9461154.0,150891678.0,160352832.0,78138.0,763046.0,41148.0,882332.0
3369,5060418.0,226541.0,10591.0,4822669.0,278,1997,,32383905.0,31636758.0,5509420.0,21957081.0,9858156.0,12098925.0,4220144.0,1295777.0,2924367.0,709631.0,1827004.0,45507.0,652.9,0.0,0.0,10962402.0,158631646.0,169594048.0,91014.0,1572302.0,38924.0,1702240.0
3370,5165886.0,177403.0,10186.0,4977637.0,278,1998,,29797313.0,28909933.0,4787822.0,23079983.0,8745007.0,14334976.0,26873309.0,868458.0,26004851.0,784246.0,1659057.0,25636.0,662.0,10.0,0.0,9223790.0,155905214.0,165129004.0,62176.0,610768.0,33734.0,706678.0
3371,4680558.0,-22860.0,9932.0,4692777.0,278,1999,,30552582.0,29086106.0,4868762.0,22818561.0,10529608.0,12288953.0,6809197.0,1231780.0,5577417.0,907874.0,1666536.0,115272.0,646.06,9.0,8.0,9172358.0,214670096.0,223842454.0,230694.0,676238.0,33734.0,940666.0
3372,6449205.0,256782.0,6380.0,6185352.0,278,2000,,32761395.0,29868962.0,5760011.0,32536021.0,14401419.0,18134602.0,10569940.0,1641395.0,8928545.0,1659257.0,2847849.0,19126.0,770.46,9.0,14.0,14400820.0,187027018.0,201427838.0,47098.0,1288174.0,115488.0,1450760.0
3373,6791456.0,-100832.0,7758.0,6883739.0,278,2001,,32422855.0,30485753.0,5854588.0,34677039.0,13388616.0,21288423.0,13233026.0,2320671.0,10912355.0,1127063.0,2731163.0,49359.0,1255.84,9.0,10.0,14177146.0,188526460.0,202703606.0,142236.0,2093840.0,14406.0,2250482.0
3374,7043011.0,458081.0,8010.0,6576099.0,278,2002,,41635132.0,40076168.0,6419472.0,31626350.0,12576413.0,19049937.0,22222861.0,2125402.0,20097459.0,1400721.0,2502931.0,112816.0,1255.84,9.0,10.0,14177146.0,193398562.0,207575708.0,367160.0,684392.0,13582.0,1065134.0
